INFO:random-gd-1030:trial:      0 / 100_000  |  f_evals:       2_679 / 50_000_000  |  f_min: 1.112488e-09
INFO:random-gd-1030:trial:  1_720 / 100_000  |  f_evals:   3_315_766 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_721 / 100_000  |  f_evals:   3_316_583 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_722 / 100_000  |  f_evals:   3_317_305 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_723 / 100_000  |  f_evals:   3_319_205 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_724 / 100_000  |  f_evals:   3_319_604 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_725 / 100_000  |  f_evals:   3_324_050 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_726 / 100_000  |  f_evals:   3_324_753 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_727 / 100_000  |  f_evals:   3_325_152 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_728 / 100_000  |  f_evals:   3_325_684 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_729 / 100_000  |  f_evals:   3_326_083 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_730 / 100_000  |  f_evals:   3_327_603 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_731 / 100_000  |  f_evals:   3_328_173 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_732 / 100_000  |  f_evals:   3_336_742 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_733 / 100_000  |  f_evals:   3_341_948 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_734 / 100_000  |  f_evals:   3_342_347 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_735 / 100_000  |  f_evals:   3_342_746 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_736 / 100_000  |  f_evals:   3_343_544 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_737 / 100_000  |  f_evals:   3_343_943 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_738 / 100_000  |  f_evals:   3_345_026 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_739 / 100_000  |  f_evals:   3_346_679 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_740 / 100_000  |  f_evals:   3_347_078 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_741 / 100_000  |  f_evals:   3_347_705 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_742 / 100_000  |  f_evals:   3_348_845 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_743 / 100_000  |  f_evals:   3_350_232 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_744 / 100_000  |  f_evals:   3_350_821 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_745 / 100_000  |  f_evals:   3_353_861 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_746 / 100_000  |  f_evals:   3_354_621 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_747 / 100_000  |  f_evals:   3_355_989 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_748 / 100_000  |  f_evals:   3_356_635 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_749 / 100_000  |  f_evals:   3_357_471 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_750 / 100_000  |  f_evals:   3_359_181 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_751 / 100_000  |  f_evals:   3_359_580 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_752 / 100_000  |  f_evals:   3_360_853 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_753 / 100_000  |  f_evals:   3_361_252 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_754 / 100_000  |  f_evals:   3_362_525 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_755 / 100_000  |  f_evals:   3_363_266 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_756 / 100_000  |  f_evals:   3_364_634 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_757 / 100_000  |  f_evals:   3_371_778 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_758 / 100_000  |  f_evals:   3_382_437 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_759 / 100_000  |  f_evals:   3_383_178 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_760 / 100_000  |  f_evals:   3_383_577 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_761 / 100_000  |  f_evals:   3_384_033 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_762 / 100_000  |  f_evals:   3_385_629 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_763 / 100_000  |  f_evals:   3_386_902 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_764 / 100_000  |  f_evals:   3_398_758 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_765 / 100_000  |  f_evals:   3_399_651 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_766 / 100_000  |  f_evals:   3_405_370 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_767 / 100_000  |  f_evals:   3_410_690 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_768 / 100_000  |  f_evals:   3_411_089 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_769 / 100_000  |  f_evals:   3_411_488 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_770 / 100_000  |  f_evals:   3_413_160 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_771 / 100_000  |  f_evals:   3_413_559 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_772 / 100_000  |  f_evals:   3_414_661 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_773 / 100_000  |  f_evals:   3_415_060 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_774 / 100_000  |  f_evals:   3_422_299 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_775 / 100_000  |  f_evals:   3_422_983 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_776 / 100_000  |  f_evals:   3_423_363 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_777 / 100_000  |  f_evals:   3_423_952 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_778 / 100_000  |  f_evals:   3_431_305 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_779 / 100_000  |  f_evals:   3_431_704 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_780 / 100_000  |  f_evals:   3_432_388 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_781 / 100_000  |  f_evals:   3_433_281 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_782 / 100_000  |  f_evals:   3_439_171 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_783 / 100_000  |  f_evals:   3_440_843 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_784 / 100_000  |  f_evals:   3_441_242 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_785 / 100_000  |  f_evals:   3_441_641 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_786 / 100_000  |  f_evals:   3_443_123 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_787 / 100_000  |  f_evals:   3_443_826 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_788 / 100_000  |  f_evals:   3_449_526 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_789 / 100_000  |  f_evals:   3_462_313 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_790 / 100_000  |  f_evals:   3_462_978 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_791 / 100_000  |  f_evals:   3_463_833 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_792 / 100_000  |  f_evals:   3_464_954 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_793 / 100_000  |  f_evals:   3_465_714 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_794 / 100_000  |  f_evals:   3_466_778 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_795 / 100_000  |  f_evals:   3_467_177 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_796 / 100_000  |  f_evals:   3_467_576 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_797 / 100_000  |  f_evals:   3_470_369 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_798 / 100_000  |  f_evals:   3_472_269 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_799 / 100_000  |  f_evals:   3_473_086 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_800 / 100_000  |  f_evals:   3_473_485 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_801 / 100_000  |  f_evals:   3_473_960 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_802 / 100_000  |  f_evals:   3_475_005 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_803 / 100_000  |  f_evals:   3_480_648 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_804 / 100_000  |  f_evals:   3_482_244 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_805 / 100_000  |  f_evals:   3_482_643 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_806 / 100_000  |  f_evals:   3_486_272 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_807 / 100_000  |  f_evals:   3_489_274 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_808 / 100_000  |  f_evals:   3_490_585 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_809 / 100_000  |  f_evals:   3_494_385 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_810 / 100_000  |  f_evals:   3_496_361 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_811 / 100_000  |  f_evals:   3_497_558 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_812 / 100_000  |  f_evals:   3_499_895 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_813 / 100_000  |  f_evals:   3_500_389 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_814 / 100_000  |  f_evals:   3_501_339 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_815 / 100_000  |  f_evals:   3_503_429 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_816 / 100_000  |  f_evals:   3_504_379 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_817 / 100_000  |  f_evals:   3_504_968 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_818 / 100_000  |  f_evals:   3_505_367 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_819 / 100_000  |  f_evals:   3_505_861 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_820 / 100_000  |  f_evals:   3_510_573 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_821 / 100_000  |  f_evals:   3_510_972 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_822 / 100_000  |  f_evals:   3_511_371 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_823 / 100_000  |  f_evals:   3_515_342 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_824 / 100_000  |  f_evals:   3_516_007 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_825 / 100_000  |  f_evals:   3_517_774 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_826 / 100_000  |  f_evals:   3_518_173 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_827 / 100_000  |  f_evals:   3_523_455 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_828 / 100_000  |  f_evals:   3_530_770 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_829 / 100_000  |  f_evals:   3_531_834 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_830 / 100_000  |  f_evals:   3_535_045 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_831 / 100_000  |  f_evals:   3_539_890 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_832 / 100_000  |  f_evals:   3_540_365 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_833 / 100_000  |  f_evals:   3_541_942 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_834 / 100_000  |  f_evals:   3_545_381 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_835 / 100_000  |  f_evals:   3_559_365 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_836 / 100_000  |  f_evals:   3_559_859 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_837 / 100_000  |  f_evals:   3_560_372 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_838 / 100_000  |  f_evals:   3_560_999 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_839 / 100_000  |  f_evals:   3_561_949 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_840 / 100_000  |  f_evals:   3_562_880 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_841 / 100_000  |  f_evals:   3_563_944 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_842 / 100_000  |  f_evals:   3_566_661 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_843 / 100_000  |  f_evals:   3_574_052 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_844 / 100_000  |  f_evals:   3_574_451 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_845 / 100_000  |  f_evals:   3_574_850 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_846 / 100_000  |  f_evals:   3_575_249 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_847 / 100_000  |  f_evals:   3_576_218 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_848 / 100_000  |  f_evals:   3_583_970 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_849 / 100_000  |  f_evals:   3_584_863 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_850 / 100_000  |  f_evals:   3_597_764 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_851 / 100_000  |  f_evals:   3_598_695 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_852 / 100_000  |  f_evals:   3_600_899 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_853 / 100_000  |  f_evals:   3_601_488 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_854 / 100_000  |  f_evals:   3_602_704 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_855 / 100_000  |  f_evals:   3_606_903 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_856 / 100_000  |  f_evals:   3_607_302 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_857 / 100_000  |  f_evals:   3_608_024 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_858 / 100_000  |  f_evals:   3_623_053 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_859 / 100_000  |  f_evals:   3_624_858 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_860 / 100_000  |  f_evals:   3_625_257 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_861 / 100_000  |  f_evals:   3_626_017 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_862 / 100_000  |  f_evals:   3_627_442 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_863 / 100_000  |  f_evals:   3_628_316 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_864 / 100_000  |  f_evals:   3_629_760 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_865 / 100_000  |  f_evals:   3_630_159 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_866 / 100_000  |  f_evals:   3_631_052 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_867 / 100_000  |  f_evals:   3_632_629 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_868 / 100_000  |  f_evals:   3_634_168 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_869 / 100_000  |  f_evals:   3_634_985 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_870 / 100_000  |  f_evals:   3_636_220 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_871 / 100_000  |  f_evals:   3_637_892 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_872 / 100_000  |  f_evals:   3_647_392 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_873 / 100_000  |  f_evals:   3_649_995 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_874 / 100_000  |  f_evals:   3_651_325 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_875 / 100_000  |  f_evals:   3_652_294 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_876 / 100_000  |  f_evals:   3_652_693 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_877 / 100_000  |  f_evals:   3_654_137 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_878 / 100_000  |  f_evals:   3_655_771 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_879 / 100_000  |  f_evals:   3_658_887 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_880 / 100_000  |  f_evals:   3_659_286 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_881 / 100_000  |  f_evals:   3_659_685 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_882 / 100_000  |  f_evals:   3_660_084 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_883 / 100_000  |  f_evals:   3_660_901 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_884 / 100_000  |  f_evals:   3_661_300 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_885 / 100_000  |  f_evals:   3_661_946 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_886 / 100_000  |  f_evals:   3_662_782 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_887 / 100_000  |  f_evals:   3_663_618 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_888 / 100_000  |  f_evals:   3_664_397 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_889 / 100_000  |  f_evals:   3_664_834 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_890 / 100_000  |  f_evals:   3_665_233 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_891 / 100_000  |  f_evals:   3_665_632 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_892 / 100_000  |  f_evals:   3_666_354 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_893 / 100_000  |  f_evals:   3_666_753 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_894 / 100_000  |  f_evals:   3_667_285 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_895 / 100_000  |  f_evals:   3_668_045 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_896 / 100_000  |  f_evals:   3_668_444 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_897 / 100_000  |  f_evals:   3_669_242 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_898 / 100_000  |  f_evals:   3_670_344 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_899 / 100_000  |  f_evals:   3_670_876 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_900 / 100_000  |  f_evals:   3_671_275 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_901 / 100_000  |  f_evals:   3_671_921 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_902 / 100_000  |  f_evals:   3_682_542 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_903 / 100_000  |  f_evals:   3_683_055 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_904 / 100_000  |  f_evals:   3_683_454 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_905 / 100_000  |  f_evals:   3_686_114 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_906 / 100_000  |  f_evals:   3_687_178 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_907 / 100_000  |  f_evals:   3_687_957 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_908 / 100_000  |  f_evals:   3_697_913 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_909 / 100_000  |  f_evals:   3_698_312 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_910 / 100_000  |  f_evals:   3_701_162 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_911 / 100_000  |  f_evals:   3_701_884 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_912 / 100_000  |  f_evals:   3_702_644 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_913 / 100_000  |  f_evals:   3_703_157 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_914 / 100_000  |  f_evals:   3_703_556 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_915 / 100_000  |  f_evals:   3_704_430 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_916 / 100_000  |  f_evals:   3_707_318 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_917 / 100_000  |  f_evals:   3_712_429 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_918 / 100_000  |  f_evals:   3_713_189 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_919 / 100_000  |  f_evals:   3_713_588 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_920 / 100_000  |  f_evals:   3_713_987 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_921 / 100_000  |  f_evals:   3_727_097 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_922 / 100_000  |  f_evals:   3_727_515 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1030:trial:  1_923 / 100_000  |  f_evals:   3_728_370 / 50_000_000  |  f_min: 1.940531e-12
